/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431659.mp3	Албетте бул туура эмес кадам
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431660.mp3	Түштүктө  Польша чыгышта жана түндүктө  Литва
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431661.mp3	Мисалы мени мент эч бир жүйөөсүз эле кармаган
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431761.mp3	Бул пикирге кандай көз караштасыздар
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431762.mp3	Менин жеке пикирим  бул саясий иш
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431763.mp3	Азырынча жалпы так сан жок  деди ал
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431794.mp3	Бул жаңы эреже кыргызстандыктарга да таасир эткен
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431797.mp3	Айрым серепчилер жаштардын көйгөйлөрүн жакшы түшүнүшөт
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431798.mp3	Орус тили биздин расмий тил экенин билем
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431860.mp3	Анын айтымында бул шайлоонун жыйынтыгына таасир эткен
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431864.mp3	Окуу куралын колдонсо болот анын эч жаманы жок
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431889.mp3	Анын ордуна Алымбек датканын айкелин койгону жатабыз
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431905.mp3	Жараксыз болуп калган мектепти кайра салыш керек болчу
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431906.mp3	Барган жериңди көгөрт көбөйт деп шыбырадым
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431925.mp3	Үйдү болсо эски бочкадан жасалган меш жылытып жатты
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431926.mp3	Тараптар жол картасына кол коюу боюнча макулдашышкан
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431927.mp3	Салтты сактаганга аракет кылабыз
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431935.mp3	Кээ бирлери ишенишкен жок а башкалары мени колдоого алышты
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431936.mp3	Биз ушунун баарын аныктап чыгышыбыз керек  деди ал
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26431965.mp3	Маселе  алардын кандайдыр бир укуктары чектелип калгандыгында
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432479.mp3	Мен өз көзүм менен көрдүм
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432481.mp3	Мыйзам долбоору кол коюлган күндөн тартып күчүнө кирди
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432502.mp3	Бул компаниялар сынактын экинчи айлампасына өтүшкөн
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432508.mp3	Айрым адамдардын өргүү убактысы чектелүү
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432509.mp3	Чоң туулганын кийинки турнири ушул жылдын жаз мезгилинде өтөт
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432564.mp3	Ишкерлер чектөөнүн айынан туристтер азайып кетет деп эсептешет
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432566.mp3	Сот жообуна тартылып жаткандар тергөө абагында камакта калышты
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432599.mp3	Мен билбейм эмне үчүн анын билдирүүсү мынчалык чуу жаратканын
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432601.mp3	Топоз  Кыргызстанда өндүрүлгөн алгачкы трактор
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432652.mp3	Мыйзам боюнча аларды алып салуу керек
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432687.mp3	Булгануунун айынан жогорку ылдамдыктагы камералар орнотулду
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432692.mp3	ИИМ кылмыш ишин козгоп тергөө амалдары жүрүүдө
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432736.mp3	Ал боз бешмант кийип анча коюу эмес мурут коюп алган
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432740.mp3	Ал кыйкырык чыгып аткан машинага чуркап барган
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432757.mp3	МКК эмне деп айтаарын угуп көрөм  деди ал
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432759.mp3	Же Конституция менен мыйзамдар декларативдик эле мүнөздөбү
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432846.mp3	Мээрим Өзбекстанга саякатын өзү уюштурууну чечкен
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432889.mp3	Тергөө жүрүп жатат  деди партиядагылар
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432891.mp3	Төрт саатык митингден соң акырындап баары тарай башташты
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432893.mp3	Өрт катарлаш жайгашкан үч үйгө өтө баштаган
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26432894.mp3	Өлүктү ачып текшергенде Халмурзаевдин өлүмүнүн себеби аныкталган
/home/wyz/data/KY/cv-corpus-15.0-2023-09-08/ky/clips/common_voice_ky_26439811.mp3	Мындай болуп кетээрин эч ким күткөн эмес
