/nfs4/wyz/KSC/Train_MP3/5ed8a22717a60.mp3	отырысы оқыс шашпаң қозғалысы җыртқыш таймас аш қырандай айқастырған шалғысын
/nfs4/wyz/KSC/Train_MP3/5ef8a23a6ce12.mp3	ақыры бизге лайық бир машина табылды
/nfs4/wyz/KSC/Train_MP3/5f3130204434b.mp3	кеттик ендеше деди арамис плашы мен шпагасын қолына алып үш пистолетин бирдей белине қыстырып җатып
/nfs4/wyz/KSC/Train_MP3/5f49fa87a6ae6.mp3	мәдениет уғымын тереңирек түсинв үшин оған мағыналық җақындығы бар кейбир басқа уғымдармен арақатынасын қарастырып өтейик
/nfs4/wyz/KSC/Train_MP3/5f83239297bd9.mp3	ол әрине ең биринши еңбекқорлық талап җәне адамдармен җақсы қарым қатынаста болвы
/nfs4/wyz/KSC/Train_MP3/5efc30801f20d.mp3	министрлик проквратвра тарапынан қысым болған җоқ
/nfs4/wyz/KSC/Train_MP3/5ef0632a09a06.mp3	қулдық санадан қутылв үшин не қаҗет
/nfs4/wyz/KSC/Train_MP3/5f016750aa717.mp3	өткен җылдары биз шикизатқа тәвелдиликти азайтв үшин табанды җумыс истедик
/nfs4/wyz/KSC/Train_MP3/5f604d30f0439.mp3	дей турғанмен елимизде мүмкиндиктер де аз емес
/nfs4/wyz/KSC/Train_MP3/5f7350a1d83ff.mp3	екинши дүниеҗүзилик соғыс барысында мексика үкимети бейтарап саясат устанатындығын мәлимдеди
/nfs4/wyz/KSC/Train_MP3/5f15bbb46f1f2.mp3	дүние де солай қарап турған болвы керек деп ойлаймын
/nfs4/wyz/KSC/Train_MP3/5f0da70b64102.mp3	җәне будан әри шығатын из де белгисиз деди ол еки уштылав сөйлеп
/nfs4/wyz/KSC/Train_MP3/5f3d9de122567.mp3	соңғы төртинши җылда әрбир үшинши җас отбасы аҗырасқан
/nfs4/wyz/KSC/Train_MP3/6073f4b1e53c5.mp3	җазвшы мен ақынға җазвшы деп емес адам деп қарав керек
/nfs4/wyz/KSC/Train_MP3/5ef32d1f49428.mp3	көк найзаларын қазақ җигиттериниң кевделерине бир суқпай мавқы басылар емес
/nfs4/wyz/KSC/Train_MP3/6076bf0331040.mp3	мурагер мектебиниң он биринши сынып оқвшысы евгений демиденко респвбликалық җәне халықаралық байқавлардың җеңимпазы
/nfs4/wyz/KSC/Train_MP3/5f0b313b6c767.mp3	марияның ғылым җолына түсвине өз ықпалдарын оның әкеси немере ағасы тигизген болатын
/nfs4/wyz/KSC/Train_MP3/5f5a304e75faf.mp3	сырқаттанып җатқандығыңа қарамай мениң соңғы җинағымды да бастан аяқ оқып шықтың
/nfs4/wyz/KSC/Train_MP3/5f4dde758046d.mp3	бала җасынан өз җасынан өлең шығарып батырлық җәне ғашықтық җырларды қисса дастандар җаттап өседи
/nfs4/wyz/KSC/Train_MP3/60bf3ab1d829c.mp3	җалпы җобаның қуны миллион теңгени қурайды
